Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
13A - Compact All-Refrigerators - automatic defrost,MPBV415-SS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPBV415-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-IG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPBV424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPBV424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-SG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPBV424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPBV424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPBV424-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPDR424-IS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MPDR424-IS71A
13A - Compact All-Refrigerators - automatic defrost,MPDR424-SS71A,199,5.0,Yes,39.8,13A,5.0,199.0,MPDR424-SS71A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-IG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPRE424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPRE424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-SG31A,249,5.4,Yes,46.11111111111111,13A,5.4,249.0,MPRE424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPRE424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPRE424-SS31A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MPRF*24-IS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MPRF.24-IS.1A
14 - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer,MPRF*24-SS*1A,386,5.7,Yes,67.71929824561403,14,5.7,386.0,MPRF.24-SS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MPRI*24-IS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MPRI.24-IS.1A
14I - Compact Refrigerator-Freezer - automatic defrost with side-mounted freezer with an automatic icemaker,MPRI*24-SS*1A,470,5.7,Yes,82.45614035087719,14I,5.7,470.0,MPRI.24-SS.1A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-IG31A,205,2.7,Yes,75.92592592592592,13A,2.7,205.0,MPWC415-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-IS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPWC415-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-SG31A,205,2.7,Yes,75.92592592592592,13A,2.7,205.0,MPWC415-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC415-SS31A,191,2.7,Yes,70.74074074074073,13A,2.7,191.0,MPWC415-SS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-IG31A,249,5.2,Yes,47.88461538461538,13A,5.2,249.0,MPWC424-IG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-IS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPWC424-IS31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-SG31A,249,5.2,Yes,47.88461538461538,13A,5.2,249.0,MPWC424-SG31A
13A - Compact All-Refrigerators - automatic defrost,MPWC424-SS31A,234,5.1,Yes,45.88235294117647,13A,5.1,234.0,MPWC424-SS31A
11A - Compact All-Refrigerator - manual defrost,043-0288-4,207,1.6,Yes,129.375,11A,1.6,207.0,043-0288-4
11A - Compact All-Refrigerator - manual defrost,043-0289-2,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,043-0289-2
11A - Compact All-Refrigerator - manual defrost,043-0290-6,226,4.2,Yes,53.80952380952381,11A,4.2,226.0,043-0290-6
11A - Compact All-Refrigerator - manual defrost,043-0290-6,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,043-0290-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,043-0291-4,321,3.6,Yes,89.16666666666667,12,3.6,321.0,043-0291-4
12 - Compact Refrigerator-Freezer - partial automatic defrost,043-0291-4,270,3.8,Yes,71.05263157894737,12,3.8,270.0,043-0291-4
13A - Compact All-Refrigerators - automatic defrost,043-2383-4,221,1.7,Yes,130.0,13A,1.7,221.0,043-2383-4
13A - Compact All-Refrigerators - automatic defrost,043-2384-2,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,043-2384-2
13A - Compact All-Refrigerators - automatic defrost,043-2385-0,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,043-2385-0
13A - Compact All-Refrigerators - automatic defrost,399-6488-6,270,4.9,Yes,55.10204081632653,13A,4.9,270.0,399-6488-6
11A - Compact All-Refrigerator - manual defrost,399-8371-0,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,399-8371-0
13A - Compact All-Refrigerators - automatic defrost,MAXBC52SD,258,5.2,Yes,49.61538461538461,13A,5.2,258.0,MAXBC52SD
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MB*1957DE*,469,23.0,No,20.391304347826086,5,23.0,469.0,MB.1957DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MB*1957DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MB.1957DE.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,MBB1957FE***,469,23.0,No,20.391304347826086,5,23.0,469.0,MBB1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBB1957FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBB1957FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1953DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1953DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1958DE*,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1958DE.
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF1958FE***,553,23.0,No,24.043478260869566,5I,23.0,553.0,MBF1958FE...
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,MBF2258DE*,584,27.0,No,21.62962962962963,5I,27.0,584.0,MBF2258DE.
3 - Freestanding Compact Cooler,MRW34S2ABB,143,3.3,Yes,43.333333333333336,3,3.3,143.0,MRW34S2ABB
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MT12DDWBR1RCM,311,13.9,No,22.374100719424458,3,13.9,311.0,MT12DDWBR1RCM
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FB1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FB1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FSS1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FSS1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-113FW1,270,3.8,Yes,71.05263157894737,12,3.8,270.0,WHD-113FW1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-125FBS1,260,4.1,Yes,63.41463414634147,12,4.1,260.0,WHD-125FBS1
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-125FBS2,260,4.1,Yes,63.41463414634147,12,4.1,260.0,WHD-125FBS2
12 - Compact Refrigerator-Freezer - partial automatic defrost,WHD-127FW1,290,4.3,Yes,67.44186046511628,12,4.3,290.0,WHD-127FW1
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,WHD-368RWESS1,370,12.6,No,29.365079365079367,5,12.6,370.0,WHD-368RWESS1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWE***,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWE...
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEB1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWEB1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWESS1,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWESS1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWESS1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWESS1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEW1,362,21.0,No,17.238095238095237,3,21.0,362.0,WHD-663FWEW1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-663FWEW1*,362,21.1,No,17.156398104265403,3,21.1,362.0,WHD-663FWEW1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FBE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FBE1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FSSE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FSSE1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FW1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FW1
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WHD-774FWE1,396,25.6,No,15.46875,3,25.6,396.0,WHD-774FWE1
11A - Compact All-Refrigerator - manual defrost,WHS-121LB1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LB1
11A - Compact All-Refrigerator - manual defrost,WHS-121LSS1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-121LW1,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,WHS-121LW1
11A - Compact All-Refrigerator - manual defrost,WHS-160RB1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RB1
11A - Compact All-Refrigerator - manual defrost,WHS-160RSS1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RSS1
11A - Compact All-Refrigerator - manual defrost,WHS-160RW1,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,WHS-160RW1
11A - Compact All-Refrigerator - manual defrost,WHS-65LB1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LB1
11A - Compact All-Refrigerator - manual defrost,WHS-65LSS1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-65LW1,207,1.6,Yes,129.375,11A,1.6,207.0,WHS-65LW1
11A - Compact All-Refrigerator - manual defrost,WHS-87LB1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LB1
11A - Compact All-Refrigerator - manual defrost,WHS-87LB1B,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LB1B
11A - Compact All-Refrigerator - manual defrost,WHS-87LSS1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LSS1
11A - Compact All-Refrigerator - manual defrost,WHS-87LW1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LW1
11A - Compact All-Refrigerator - manual defrost,WHS-87LWD1,213,2.4,Yes,88.75,11A,2.4,213.0,WHS-87LWD1
11A - Compact All-Refrigerator - manual defrost,WHS-95RB1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RB1
11A - Compact All-Refrigerator - manual defrost,WHS-95RSS1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RSS1
11A - Compact All-Refrigerator - manual defrost,WHS-95RW1,215,2.6,Yes,82.6923076923077,11A,2.6,215.0,WHS-95RW1
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2601 SF,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2601 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2601 Vi,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2601 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2602 Vi,254,13.0,No,19.53846153846154,3A-BI,13.0,254.0,K 2602 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2611 Vi,264,13.0,No,20.307692307692307,3A-BI,13.0,264.0,K 2611 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2801 SF,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2801 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2801 Vi,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2801 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2802 Vi,279,16.8,No,16.607142857142858,3A-BI,16.8,279.0,K 2802 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2811 SF,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2811 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2811 Vi,289,16.8,No,17.202380952380953,3A-BI,16.8,289.0,K 2811 Vi
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2901 SF,313,20.6,No,15.194174757281552,3A-BI,20.6,313.0,K 2901 SF
3A-BI - Built-In All-Refrigerators - automatic defrost,K 2901 Vi,313,20.6,No,15.194174757281552,3A-BI,20.6,313.0,K 2901 Vi
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RS,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0MF4RSCB,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0MF4RSCB
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RH,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RH
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RHS,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RHS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RHW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RHW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.0RMF4RW,319,3.6,Yes,88.61111111111111,12,3.6,319.0,3.0RMF4RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7R,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7R
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7RS,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7RS
12 - Compact Refrigerator-Freezer - partial automatic defrost,3.1MF7RW,195,3.8,Yes,51.31578947368421,12,3.8,195.0,3.1MF7RW
12 - Compact Refrigerator-Freezer - partial automatic defrost,4.5MF1R,327,5.4,Yes,60.55555555555555,12,5.4,327.0,4.5MF1R
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RH,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RH
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RHW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RHW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8LMF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8LMF4RW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8MF4R,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8MF4R
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8MF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8MF4RW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RH,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RH
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RHW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RHW
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,4.8RMF4RW,346,5.8,Yes,59.6551724137931,13,5.8,346.0,4.8RMF4RW
13A - Compact All-Refrigerators - automatic defrost,2.6MF4R,228,2.6,Yes,87.6923076923077,13A,2.6,228.0,2.6MF4R
13A - Compact All-Refrigerators - automatic defrost,3.2MF4R,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4R
13A - Compact All-Refrigerators - automatic defrost,3.2MF4RS,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4RS
13A - Compact All-Refrigerators - automatic defrost,3.2MF4RW,258,3.2,Yes,80.625,13A,3.2,258.0,3.2MF4RW
13A - Compact All-Refrigerators - automatic defrost,3.3MF4R,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,3.3MF4R
13A - Compact All-Refrigerators - automatic defrost,2.5MF4*,227,2.5,Yes,90.8,13A,2.5,227.0,2.5MF4.
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,299-5786-0,220,3.3,Yes,66.66666666666667,11,3.3,220.0,299-5786-0
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC-827WEN(SNZ),588,27.5,No,21.381818181818183,5I,27.5,588.0,HC-827WEN(SNZ)
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,HC-827WE(SNZ),588,27.5,No,21.381818181818183,5I,27.5,588.0,HC-827WE(SNZ)
12 - Compact Refrigerator-Freezer - partial automatic defrost,HD-113F,270,3.8,Yes,71.05263157894737,12,3.8,270.0,HD-113F
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,HD-332RWEN,390,10.6,No,36.79245283018868,5-BI,10.6,390.0,HD-332RWEN
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,HD-400RWENS3,379,12.6,No,30.07936507936508,5,12.6,379.0,HD-400RWENS3
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,HD-410RWEN(UR-BCD315WX-SQ),395,13.9,No,28.41726618705036,5,13.9,395.0,HD-410RWEN(UR-BCD315WX-SQ)
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423FW,311,11.5,No,27.043478260869566,3,11.5,311.0,HD-423FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423FW,311,13.9,No,22.374100719424458,3,13.9,311.0,HD-423FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423ST,311,11.5,No,27.043478260869566,3,11.5,311.0,HD-423ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-423ST-BKS,311,13.9,No,22.374100719424458,3,13.9,311.0,HD-423ST-BKS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FW,362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663FW
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWE,362,21.0,No,17.238095238095237,3,21.0,362.0,HD-663FWE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD663FWE,362,21.0,No,17.238095238095237,3,21.0,362.0,HD663FWE
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWEN,362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663FWEN
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWEN(SZ),362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663FWEN(SZ)
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663FWE(SZ),362,21.0,No,17.238095238095237,3,21.0,362.0,HD-663FWE(SZ)
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663ST,362,21.2,No,17.07547169811321,3,21.2,362.0,HD-663ST
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663W,362,21.0,No,17.238095238095237,3,21.0,362.0,HD-663W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-663W*,362,21.1,No,17.156398104265403,3,21.1,362.0,HD-663W.
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,HD-676FWEN,466,23.0,No,20.26086956521739,5,23.0,466.0,HD-676FWEN
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,HD-774**,394,25.6,No,15.390625,3,25.6,394.0,HD-774..
11A - Compact All-Refrigerator - manual defrost,HS-121L(N)-W,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,HS-121L(N)-W
11A - Compact All-Refrigerator - manual defrost,HS-160R,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,HS-160R
3A - All-Refrigerators - automatic defrost,HS-507DTREF,211,13.8,No,15.289855072463768,3A,13.8,211.0,HS-507DTREF
11A - Compact All-Refrigerator - manual defrost,HS-57LB,207,1.6,Yes,129.375,11A,1.6,207.0,HS-57LB
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,LC-24FSS,379,12.5,No,30.32,5,12.5,379.0,LC-24FSS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,LC-30FSS,362,21.2,No,17.07547169811321,3,21.2,362.0,LC-30FSS
11A - Compact All-Refrigerator - manual defrost,MA44EIGBR2RCM,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,MA44EIGBR2RCM
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,MART21S4A**,396,25.6,No,15.46875,3,25.6,396.0,MART21S4A..
