ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2339539,Perfect Comfort,PCTTW12K0C2D,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,06/11/2019,06/11/2019,Canada,ES_1092479_PCTTW12K0C2D_06112019063219_4739456,No,PCTTW12K0C2D
2286754,Perfect Comfort,PCTTW12L0C2D,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,12/21/2016,12/21/2016,Canada,ES_17771_PCTTW12L0C1D_08152014000249_0969693,No,PCTTW12L0C2D
2255389,Polar Wind,MWEUK-06CRN1-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/15/2015,12/20/2015,"United States, Canada",ES_21964_MWEUK-06CRN1-BCL1_12232015075125_7085913,No,MWEUK-06CRN1-BCL1
2255391,Polar Wind,MWEUK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/15/2015,12/20/2015,"United States, Canada",ES_21964_MWEUK-08CRN1-BCL0_12232015075137_7097178,No,MWEUK-08CRN1-BCL0
2283724,Polar Wind,MWFUK-06CRN1-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,11/01/2016,11/10/2016,"United States, Canada",ES_21964_MWFUK-06CRN1-BCL1_11112016071947_8787964,No,MWFUK-06CRN1-BCL1
2283725,Polar Wind,MWFUK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,11/01/2016,11/10/2016,"United States, Canada",ES_21964_MWFUK-08CRN1-BCL0_11112016072028_8828669,No,MWFUK-08CRN1-BCL0
2375495,RCA,RACE1011-6COM,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,02/03/2021,02/09/2021,"United States, Canada",ES_1120898_RACE1011-6COM_032720210816467_1047252,No,RACE1011-6COM
2390355,RCA,RACE1024-6COM,,058465822378,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,01/10/2022,01/11/2022,"United States, Canada",ES_1120898_RACE1024-6COM_01102022204857_7316044,No,RACE1024-6COM
2356423,RCA,RACE1202E-B,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,03/16/2020,03/17/2020,"United States, Canada",ES_1120898_RACE1202E-B_03172020061420_5660850,No,RACE1202E-B
2391581,RCA,RACE1202E-D,,058465790608,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,01/10/2022,01/24/2022,"United States, Canada",ES_1120898_RACE1202E-D_012320222114973_8441006,No,RACE1202E-D
2375496,RCA,RACE1211-6COM,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,02/03/2021,02/03/2021,"United States, Canada",ES_1120898_RACE1211-6COM_020220212358477_8347856,No,RACE1211-6COM
2390356,RCA,RACE1224-6COM,,058465822385,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,01/10/2022,01/11/2022,"United States, Canada",ES_1120898_RACE1224-6COM_011020222048697_3628226,No,RACE1224-6COM
2375493,RCA,RACE6011-6COM,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,02/03/2021,02/09/2021,"United States, Canada",ES_1120898_RACE6011-6COM_032720210819366_2132607,No,RACE6011-6COM
2390357,RCA,RACE6024-6COM,,058465822392,,,,,6100,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,378,No,,,,,,,,,01/10/2022,01/11/2022,"United States, Canada",ES_1120898_RACE6024-6COM_011020222048668_7158002,No,RACE6024-6COM
2356422,RCA,RACE8002E-D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,03/16/2020,03/17/2020,"United States, Canada",ES_1120898_RACE8002E-D_03172020061401_5641016,No,RACE8002E-D
2375494,RCA,RACE8011-6COM,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,02/03/2021,02/03/2021,"United States, Canada",ES_1120898_RACE8011-6COM_020220212356587_5049073,No,RACE8011-6COM
2390358,RCA,RACE8024-6COM,,058465822408,,,,,8100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,506,No,,,,,,,,,01/10/2022,01/11/2022,"United States, Canada",ES_1120898_RACE8024-6COM_011020222048314_9168376,No,RACE8024-6COM
2297027,Rowa,RWAC-18CRA2//K8U(ES),,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,06/02/2017,06/02/2017,United States,ES_1126578_RWAC-18CRA2//K8U(ES)_06052017082537_1137623,No,RWAC-18CRA2//K8U(ES)
2349773,Sea Breeze,421-0100,,,,,,,6050,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,375,No,,,,,,,,,11/01/2019,11/14/2019,"United States, Canada",ES_1108715_421-0100_11142019064651_4011602,No,421-0100
2349774,Sea Breeze,421-0101,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/01/2019,11/14/2019,"United States, Canada",ES_1108715_421-0101_11142019071647_5807545,No,421-0101
2349775,Sea Breeze,421-0102,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,638,No,,,,,,,,,11/01/2019,11/14/2019,"United States, Canada",ES_1108715_421-0102_11142019072421_6261926,No,421-0102
2388817,Sea Breeze,WA312YER,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,08/27/2021,08/27/2021,"United States, Canada",ES_1108715_WA312YER_12062021053151_80104463,No,WA312YER
2388816,Sea Breeze,WA36YER,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,08/27/2021,08/27/2021,"United States, Canada",ES_1108715_WA36YER_12062021053151_80104463,No,WA36YER
2345517,Sea Breeze,WA412YER,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,756,No,,,,,,,,,08/15/2019,08/28/2019,"United States, Canada",ES_1108715_WA412YER_08282019073719_7839699,No,WA412YER
2345518,Sea Breeze,WA414YER,,,,,,,14300,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,909,No,,,,,,,,,08/15/2019,08/28/2019,"United States, Canada",ES_1108715_WA414YER_08282019074253_8173825,No,WA414YER
2287356,Sea Breeze,WA415YRED,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA415YRED_12292016090227_2147006,No,WA415YRED
2287352,Sea Breeze,WA46YRED,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA46YRED_12292016090259_2179097,No,WA46YRED
2287354,Sea Breeze,WA48YRED,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/27/2016,12/27/2016,"United States, Canada",ES_1108715_WA48YRED_12292016090328_2208872,No,WA48YRED
2364708,Soleusair,WS3-06EW-201,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,08/06/2020,08/14/2020,United States,ES_1145032_WS3-06EW-201_08172020083132_8641931,No,WS3-06EW-201
2362593,Soleusair,WS3-08E-201,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/17/2020,07/10/2020,United States,ES_1145032_WS3-08E-201_06242020092819_4181482,No,WS3-08E-201
2393557,Soleusair,WS4-08E7W-201,",W*5-08E7-###,; ,W*5-08E7W-###,",810850030665;810850030948;810850030986,,,,,8500,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,12.0,10,531,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_WS4-08E7W-201_03022022195625_7740747,No,WS4-08E7W-201
2393554,Soleusair,WS4-10EH7W-301,",W*5-10EH7W-###,; ,W*5-10EHW-###,; ,WS4-10EHW-301,",810850030368;810850030672;810850030962;810850031006,,,,,10100,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R-410A,R-410A (GWP:2088),10.8,10,701,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_WS4-10EH7W-301_03022022201546_8389093,No,WS4-10EH7W-301
2284192,SPT,WA-1022S1,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,11/15/2016,11/15/2016,"United States, Canada",ES_1084573_WA-1022S1_11162016044525_1525217,No,WA-1022S1
2284191,SPT,WA-1222S1,",WA-12FMS1,",,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,11/15/2016,11/15/2016,"United States, Canada",ES_1084573_WA-1222S1_11162016044018_1218812,No,WA-1222S1
2408071,TCL,H10T9E1-A,",W10T9E1-A,",846042018296;846042060608,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.1,5,743,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/12/2023,02/13/2023,"United States, Canada",ES_1126578_H10T9E1-A_02072023164624_9317438,No,H10T9E1-A
2408073,TCL,H10T9EX1-A,",W10T9EX1-A,",846042018302;846042060615,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.1,5,743,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/12/2023,02/13/2023,"United States, Canada",ES_1126578_H10T9EX1-A_02072023171025_908319,No,H10T9EX1-A
2398434,TCL,H10W25W-CA,,846042026345,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H10W25W-CA_071420220136670_3996015,No,H10W25W-CA
2398433,TCL,H10W26W,,846042026499,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H10W26W_071420220136956_8663087,No,H10W26W
2408025,TCL,H10W35WQ,,846042065757,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/11/2023,02/10/2023,"United States, Canada",ES_1126578_H10W35WQ_02092023133844_4474603,No,H10W35WQ
2408072,TCL,H12T9E1-A,",W12T9E1-A,",846042018319;846042060622,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.0,5,900,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/12/2023,02/13/2023,"United States, Canada",ES_1126578_H12T9E1-A_02072023170404_5858423,No,H12T9E1-A
2408074,TCL,H12T9EX1-A,",W12T9EX1-A,",846042018326;846042060660,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.0,5,900,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/12/2023,02/13/2023,"United States, Canada",ES_1126578_H12T9EX1-A_02072023171537_7712671,No,H12T9EX1-A
2398436,TCL,H12W25W-CA,,846042026376,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H12W25W-CA_071420220136301_9817357,No,H12W25W-CA
2398435,TCL,H12W26W,,846042026505,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,756,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H12W26W_071420220136693_8752903,No,H12W26W
2408026,TCL,H12W35WQ,,846042065771,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,600,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/11/2023,02/10/2023,"United States, Canada",ES_1126578_H12W35WQ_02092023134913_2628442,No,H12W35WQ
2408954,TCL,H18W35W,,846042020756,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1195,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,12/05/2022,02/24/2023,United States,ES_1126578_H18W35W_02202023185833_4280207,No,H18W35W
2409541,TCL,H24W35W,,846042020763,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),9.8,4,1837,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,12/05/2022,02/27/2023,United States,ES_1126578_H24W35W_02202023191343_2743494,No,H24W35W
2398439,TCL,H6W25W-CA,,846042026284,,,,,6100,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,378,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H6W25W-CA_071420220135136_1680729,No,H6W25W-CA
2403818,TCL,H6W35W,,846042064842,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.5,5,391,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_H6W35W_10312022113940_3403268,No,H6W35W
2408070,TCL,H8T9E1-A,",W8T9E1-A,",846042018289;846042060592,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.1,5,594,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,01/12/2023,02/13/2023,"United States, Canada",ES_1126578_H8T9E1-A_01292023141823_6210901,No,H8T9E1-A
2398441,TCL,H8W25W-CA,,846042026314,,,,,8100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,506,No,,,,,,,,,07/11/2022,07/14/2022,"United States, Canada",ES_1126578_H8W25W-CA_071420220136635_8588997,No,H8W25W-CA
2395132,TCL,H8W25WQ,,846042063562,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,04/24/2022,04/26/2022,United States,ES_1126578_H8W25WQ_04242022130951_5400812,Yes,H8W25WQ
2392911,TCL,KC-15/YXRD(E1/6)(001570),,,,,,,5200,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,322,No,,,,,,,,,02/08/2022,02/10/2022,"United States, Canada",ES_1126578_KC-15/YXRD(E1/6)(001570)_021020220108186_1852091,No,KC-15/YXRD(E1/6)(001570)
2403817,TCL,KC-18/YXRD(E1/6)(000799),,655365221609,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.5,5,391,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-18/YXRD(E1/6)(000799)_10312022113940_2005732,No,KC-18/YXRD(E1/6)(000799)
2403816,TCL,KC-18/YXRD(E1/6)(000819),,655365222934,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.5,5,391,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/28/2022,10/31/2022,United States,ES_1126578_KC-18/YXRD(E1/6)(000819)_10312022113940_7672082,No,KC-18/YXRD(E1/6)(000819)
2375167,TCL,KC-18/YXRD(E1/6)(00997),,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,03/10/2021,03/11/2021,"United States, Canada",ES_1126578_KC-18/YXRD(E1/6)(00997)_030820212128458_6223097,No,KC-18/YXRD(E1/6)(00997)
2393523,TCL,KC-23/YXRDBp(E1/6)(001588),,850037335640,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,02/25/2022,03/03/2022,United States,ES_1126578_KC-23/YXRDBp(E1/6)(001588)_01072022141301_9798089,No,KC-23/YXRDBp(E1/6)(001588)
2394203,TCL,KC-23/YXRDBp(E1/6)(001662),,850037335640,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,03/01/2022,03/25/2022,United States,ES_1126578_KC-23/YXRDBp(E1/6)(001662)_03172022150843_536920,No,KC-23/YXRDBp(E1/6)(001662)
2394614,TCL,KC-23/YXRDBp(E1/6)(001740),,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,03/24/2022,04/12/2022,United States,ES_1126578_KC-23/YXRDBp(E1/6)(001740)_04082022094301_1202966,No,KC-23/YXRDBp(E1/6)(001740)
2309456,Toscana Air,57H-ID0-MWEUK12CRN1,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,01/23/2018,01/23/2018,"United States, Canada",ES_1127347_57H-ID0-MWEUK12CRN1_01242018142305_3785583,No,57H-ID0-MWEUK12CRN1
